Text,Label
,"ham	For you information, IKEA is spelled with all caps. That is not yelling. when you thought i had left you, you were sitting on the bed among the mess when i came in. i said we were going after you got home from class. please don't try and bullshit me. It makes me want to listen to you less."
,"spam	SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE"
,"ham	I‘ve got some salt, you can rub it in my open wounds if you like!"
,"ham	Sorry, left phone upstairs. OK, might be hectic but would be all my birds with one fell swoop. It's a date."
,ham	K still are you loving me.
,ham	I have to take exam with in march 3
,"ham	Come to me, slave. Your doing it again ... Going into your shell and unconsciously avoiding me ... You are making me unhappy :-("
,ham	Free any day but i finish at 6 on mon n thurs...
,ham	Sorry dude. Dont know how i forgot. Even after Dan reminded me. Sorry. Hope you guys had fun.
,spam	Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
,spam	sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p
,"ham	Call me when you/carlos is/are here, my phone's vibrate is acting up and I might not hear texts"
,ham	Simply sitting and watching match in office..
,ham	Wait 2 min..stand at bus stop
,ham	Its  &lt;#&gt; k here oh. Should i send home for sale.
,ham	Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house
,ham	Good morning pookie pie! Lol hope I didn't wake u up
,spam	URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only
,"ham	Probably not, I'm almost out of gas and I get some cash tomorrow"
,"spam	Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX"
,"ham	Total disappointment, when I texted you was the craziest shit got :("
,ham	Juz go google n search 4 qet...
,"ham	Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?"
,ham	Thanx...
,ham	Okie
,ham	Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh
,ham	Hi :)finally i completed the course:)
,"ham	Now, whats your house # again ? And do you have any beer there ?"
,ham	University of southern california.
,"spam	Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk"
,"ham	I've got ten bucks, jay is being noncomittal"
,ham	Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:)
,ham	How much she payed. Suganya.
,"ham	Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who ""smokes too much"" for the entire month of february, I'll come up"
,ham	hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30
,spam	URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only
,ham	I can do that! I want to please you both inside and outside the bedroom...
,"ham	Hey, can you tell me blake's address? Carlos wanted me to meet him there but I got lost and he's not answering his phone"
,ham	He says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week
,ham	Shall i get my pouch?
,"ham	I'm home, my love ... If your still awake ... *loving kiss*"
,"ham	I can't right this second, gotta hit people up first"
,"ham	No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore"
,ham	Sday only joined.so training we started today:)
,"spam	URGENT! Your Mobile No was awarded a £2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate"
,ham	For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..
,ham	tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?
,ham	What i told before i tell. Stupid hear after i wont tell anything to you. You dad called to my brother and spoken. Not with me.
,ham	Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.
,ham	How much for an eighth?
,ham	We can go 4 e normal pilates after our intro...
,spam	Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd
,"ham	I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep!"
,"ham	Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ..."
,ham	K k:) sms chat with me.
,ham	One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -
,ham	Ok. I asked for money how far
,ham	It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.
,ham	Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.
,"ham	Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted"
,ham	I am on the way to tirupur.
,ham	Ugh hopefully the asus ppl dont randomly do a reformat.
,ham	I like to think there's always the possibility of being in a pub later.
,ham	Olol i printed out a forum post by a guy with the exact same  prob which was fixed with a gpu replacement. Hopefully they dont ignore that.
,ham	Huh means computational science... Y they like dat one push here n there...
,"ham	Hello, As per request from  &lt;#&gt;  Rs.5 has been transfered to you"
,ham	Dear good morning how you feeling dear
,ham	Dear how is chechi. Did you talk to her
,"ham	""Life is nothing wen v get everything"". But ""life is everything wen v miss something "". Real value of people wil be realized only in their absence.... gud mrng"
,spam	Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt VPOD to 81303 Ts&Cs www.textpod.net custcare 08712405020.
,"spam	This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only £1.50/week. SavaMob - offers mobile!"
,ham	hanks lotsly!
,ham	I'm always looking for an excuse to be in the city.
,ham	I think chennai well settled?
,ham	Shall I bring us a bottle of wine to keep us amused? Only joking! I‘ll bring one anyway
,ham	No calls..messages..missed calls
,spam	Win a £1000 cash prize or a prize worth £5000
,ham	WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!
,ham	You know what hook up means right?
,"ham	Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?"
,"ham	Ok omw now, you at castor?"
,ham	I'm also came to room.
,ham	Ok i am on the way to home hi hi
,ham	I anything lor.
,spam	Would you like to see my XXX pics they are so hot they were nearly banned in the uk!
,ham	I cant pick the phone right now. Pls send a message
,ham	Oh wow thats gay. Will firmware update help
,ham	India have to take lead:)
,ham	Shall i come to get pickle
,spam	Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX
,"ham	Idk. You keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. And i'm tired. I have so much other shit to deal with that i'm barely keeping myself together once this gets added to it."
,"ham	Haha get used to driving to usf man, I know a lot of stoners"
,ham	Are your freezing ? Are you home yet ? Will you remember to kiss your mom in the morning? Do you love me ? Do you think of me ? Are you missing me yet ?
,ham	Happy birthday... May u find ur prince charming soon n dun work too hard...
,spam	ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O £250 3 WANT £800
,ham	Aiyar dun disturb u liao... Thk u have lots 2 do aft ur cupboard come...
,"ham	Hey babe, my friend had to cancel, still up for a visit ?"
,ham	Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you
,ham	Only 2% students solved this CAT question in 'xam... 5+3+2= &lt;#&gt;  9+2+4= &lt;#&gt;  8+6+3= &lt;#&gt;  then 7+2+5=????? Tell me the answer if u r brilliant...1thing.i got d answr.
,"ham	I'm taking derek &amp; taylor to walmart, if I'm not back by the time you're done just leave the mouse on my desk and I'll text you when priscilla's ready"
,"ham	She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
,"ham	Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though!"
,spam	New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl
,ham	Only once then after ill obey all yours.
,ham	I take it we didn't have the phone callon Friday. Can we assume we won't have it this year now?
,ham	Thanks for yesterday sir. You have been wonderful. Hope you enjoyed the burial. MojiBiola
,ham	K.k:)advance happy pongal.
,ham	Thanks for understanding. I've been trying to tell sura that.
,ham	I've been trying to reach him without success
,ham	Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams
,ham	How will I creep on you now? ;_;
,ham	Thank you princess! You are so sexy...
,ham	At WHAT TIME should i come tomorrow
,"spam	Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ"
,ham	Just buy a pizza. Meat lovers or supreme. U get to pick.
,ham	Tomarrow final hearing on my laptop case so i cant.
,ham	The 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt;  worth tonight if possible
,"ham	Just wondering, the others just took off"
,"ham	Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home"
,spam	HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com
,ham	Oh... Kay... On sat right?
,"ham	K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else"
,spam	Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
,ham	Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/
,ham	Thats cool. How was your day?
,ham	Do you want bold 2 or bb torch
,spam	TheMob>Yo yo yo-Here comes a new selection of hot downloads for our members to get for FREE! Just click & open the next link sent to ur fone...
,ham	Hey mr  and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish
,ham	All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?
,ham	Sorry for the delay. Yes masters
,ham	Going to take your babe out ?
,ham	May i call You later Pls
,ham	Did u got that persons story
,"ham	So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already"
