Preprocessed,Label
"['santa', 'calling', 'would', 'little', 'one', 'like', 'call', 'santa', 'xmas', 'eve', 'call', '09077818151', 'book', 'time', 'calls1', '50ppm', 'last', '3mins', '30', 'c', 'www', 'santacalling', 'com']",spam
"['registered', 'sinco', 'payee', 'log', 'icicibank', 'com', 'enter', 'urn', 'lt', 'gt', 'confirm', 'beware', 'fraud', 'share', 'disclose', 'urn', 'anyone']",ham
['guy'],ham
"['minimum', 'walk', '3miles', 'day']",ham
"['aight', 'hit', 'get', 'cash']",ham
"['recieve', 'tone', 'within', 'next', '24hrs', 'term', 'condition', 'please', 'see', 'channel', 'u', 'teletext', 'pg', '750']",spam
"['lol', 'trying', 'make', 'day', 'little', 'interesting']",ham
"['doubt', 'could', 'handle', '5', 'time', 'per', 'night', 'case']",ham
"['dear', 'got', 'bus', 'directly', 'calicut']",ham
"['lol', 'feel', 'bad', 'use', 'money', 'take', 'steak', 'dinner']",ham
"['1', 'tension', 'face', '2', 'smiling', 'face', '3', 'waste', 'face', '4', 'innocent', 'face', '5', 'terror', 'face', '6', 'cruel', 'face', '7', 'romantic', 'face', '8', 'lovable', 'face', '9', 'decent', 'face', 'lt', 'gt', 'joker', 'face']",ham
"['lol', 'happens', 'vega', 'stay', 'vega']",ham
"['hey', 'sexy', 'bun', 'day', 'word', 'morning', 'ym', 'think']",ham
"['2nd', 'time', 'tried', '2', 'contact', 'u', 'u', '750', 'pound', 'prize', '2', 'claim', 'easy', 'call', '08718726970', '10p', 'per', 'min', 'bt', 'national', 'rate']",spam
"['also', 'hi', 'wesley']",ham
"['u', 'meet', 'fren', 'dun', 'wan', 'meet', 'ah', 'muz', 'b', 'guy', 'rite']",ham
"['need', 'go', 'get']",ham
"['hi', 'hope', 'u', 'r', 'ok', 'said', 'would', 'text', 'u', 'seen', 'let', 'gently', 'please']",ham
"['ya', 'told', 'asking', 'wats', 'matter']",ham
"['pity', 'mood', 'suggestion']",ham
"['watching', 'tv', 'got', 'new', 'job']",ham
"['yes', 'obviously', 'egg', 'pert', 'potato', 'head', 'speak', 'soon']",ham
"['might', 'come', 'kerala', '2', 'day', 'prepared', 'take', 'leave', 'finalise', 'dont', 'plan', 'travel', 'visit', 'need', 'finish', 'urgent', 'work']",ham
"['marriage', 'function']",ham
"['sleeping', 'nt', 'feeling', 'well']",ham
"['think', 'waiting', 'bus', 'inform', 'get', 'ever', 'get']",ham
"['ok', 'shall', 'talk']",ham
"['well', 'done', '4', 'costa', 'del', 'sol', 'holiday', '5000', 'await', 'collection', 'call', '09050090044', 'toclaim', 'sae', 'tc', 'pobox334', 'stockport', 'sk38xh', 'cost', '1', '50', 'pm', 'max10mins']",spam
"['err', 'cud', 'going', '8pm', 'got', 'way', 'contact']",ham
"['wonder', 'phone', 'battery', 'went', 'dead', 'tell', 'love', 'babe']",ham
"['hey', 'almost', 'forgot', 'happy', 'b', 'day', 'babe', 'love', 'ya']",ham
"['probably', 'money', 'worry', 'thing', 'coming', 'due', 'several', 'outstanding', 'invoice', 'work', 'two', 'three', 'month', 'ago']",ham
"['well', 'imma', 'definitely', 'need', 'restock', 'thanksgiving', 'let', 'know']",ham
"['wondarfull', 'song']",ham
"['r', 'u', 'scratching']",ham
"['know', 'thing', 'wrong', 'everyso', 'often', 'panicks', 'start', 'goin', 'bout', 'bein', 'good', 'enough']",ham
"['sppok', 'ur', 'mob', 'halloween', 'collection', 'nokia', 'logo', 'pic', 'message', 'plus', 'free', 'eerie', 'tone', 'txt', 'card', 'spook', '8007']",spam
"['private', '2003', 'account', 'statement', 'show', '800', 'un', 'redeemed', 'point', 'call', '08715203652', 'identifier', 'code', '42810', 'expires', '29', '10', '0']",spam
"['missed', 'call', 'cause', 'yelling', 'scrappy', 'miss', 'u', 'wait', 'u', 'come', 'home', 'lonely', 'today']",ham
"['yup', 'next', 'stop']",ham
"['dun', 'believe', 'leh', 'tot', 'told', 'true', 'already', 'thk', 'muz', 'c', 'u', 'tog', 'believe']",ham
['tough'],ham
"['u', 'get', 'pic', 'msg', 'phone']",ham
"['shame', 'maybe', 'cld', 'meet', 'hr', 'tomo']",ham
"['final', 'chance', 'claim', 'ur', '150', 'worth', 'discount', 'voucher', 'today', 'text', 'yes', '85023', 'savamob', 'member', 'offer', 'mobile', 'c', 'savamob', 'pobox84', 'm263uz', '3', '00', 'sub', '16']",spam
"['actually', 'getting', 'ready', 'leave', 'house']",ham
"['dai', 'downloaded', 'exe', 'file', 'run', 'exe', 'installing']",ham
"['nah', 'wednesday', 'bring', 'mini', 'cheetos', 'bag']",ham
"['ew', 'one']",ham
"['send', 'someone', 'else']",ham
"['ic', 'lol', 'play', '9', 'door', 'sometime', 'yo']",ham
"['dun', 'thk', 'quit', 'yet', 'hmmm', 'go', 'jazz', 'yogasana', 'oso', 'go', 'meet', 'em', 'lesson', 'den']",ham
"['yup', 'izzit', 'still', 'raining', 'heavily', 'co', 'e', 'mrt', 'c', 'outside']",ham
"['good', 'evening', 'sir', 'al', 'salam', 'wahleykkum', 'sharing', 'happy', 'news', 'grace', 'god', 'got', 'offer', 'tayseer', 'tissco', 'joined', 'hope', 'fine', 'inshah', 'allah', 'meet', 'sometime', 'rakhesh', 'visitor', 'india']",ham
"['thank', 'princess', 'sexy']",ham
"['please', 'protect', 'e', 'threat', 'sib', 'never', 'asks', 'sensitive', 'information', 'like', 'password', 'atm', 'sm', 'pin', 'thru', 'email', 'never', 'share', 'password', 'anybody']",ham
"['fighting', 'world', 'easy', 'u', 'either', 'win', 'lose', 'bt', 'fightng', 'some1', 'close', 'u', 'dificult', 'u', 'lose', 'u', 'lose', 'u', 'win', 'u', 'still', 'lose']",ham
"['come', 'round']",ham
"['neft', 'transaction', 'reference', 'number', 'lt', 'gt', 'r', 'lt', 'decimal', 'gt', 'credited', 'beneficiary', 'account', 'lt', 'gt', 'lt', 'time', 'gt', 'lt', 'gt']",ham
"['account', 'number']",ham
"['takin', 'shower', 'yeah', 'leave', 'done']",ham
"['mmmmm', 'sooooo', 'good', 'wake', 'word', 'morning', 'love', 'mmmm', 'fuck', 'love', 'lion', 'devouring', 'kiss', 'across', 'sea']",ham
"['guaranteed', '200', 'award', 'even', '1000', 'cashto', 'claim', 'ur', 'award', 'call', 'free', '08000407165', '18', '2', 'stop', 'getstop', '88222', 'php', 'rg21', '4jx']",spam
"['wonderful', 'okors', 'great', 'month', 'cherish', 'guy', 'wish', 'well', 'day', 'mojibiola']",ham
"['rofl', 'betta', 'invest', 'anti', 'aging', 'product']",ham
"['may', 'call', 'later', 'pls']",ham
"['want', 'send', 'virtual', 'hug', 'need', 'one']",ham
"['hospital', 'da', 'return', 'home', 'evening']",ham
"['current', 'leading', 'bid', '151', 'pause', 'auction', 'send', 'customer', 'care', '08718726270']",spam
"['gran', 'onlyfound', 'afew', 'day', 'ago', 'cusoon', 'honi']",ham
"['yep', 'fine', '7', '30', '8', '30', 'ice', 'age']",ham
"['ok', 'k', 'sry', 'knw', '2', 'siva', 'tat', 'askd']",ham
"['lol', 'take', 'member', 'said', 'aunt', 'flow', 'visit', '6', 'month', 'cause', 'developed', 'ovarian', 'cyst', 'bc', 'way', 'shrink']",ham
"['yo', 'game', 'almost', 'want', 'go', 'walmart', 'soon']",ham
"['nice', 'new', 'shirt', 'thing', 'wear', 'nudist', 'themed', 'mu']",ham
"['sorry', 'call', 'later', 'meeting']",ham
"['thanks', 'vote', 'sing', 'along', 'star', 'karaoke', 'mobile', 'free', 'link', 'reply', 'sing']",spam
"['nah', 'man', 'car', 'meant', 'crammed', 'full', 'people']",ham
"['hi', 'customer', 'loyalty', 'offer', 'new', 'nokia6650', 'mobile', '10', 'txtauction', 'txt', 'word', 'start', '81151', 'get', '4t', 'ctxt', 'tc', '150p', 'mtmsg']",spam
"['wnt', 'buy', 'bmw', 'car', 'urgently', 'vry', 'urgent', 'hv', 'shortage', 'lt', 'gt', 'lac', 'source', 'arng', 'dis', 'amt', 'lt', 'gt', 'lac', 'thats', 'prob']",ham
"['refused', 'loan', 'secured', 'unsecured', 'get', 'credit', 'call', 'free', '0800', '195', '6669', 'text', 'back', 'help']",spam
"['check', 'room', 'befor', 'activity']",ham
"['free2day', 'sexy', 'st', 'george', 'day', 'pic', 'jordan', 'txt', 'pic', '89080', 'dont', 'miss', 'every', 'wk', 'saucy', 'celeb', '4', 'pic', 'c', 'pocketbabe', 'co', 'uk', '0870241182716', '3', 'wk']",spam
"['nope', 'drivin', 'neva', 'develop', 'da', 'photo', 'lei']",ham
"['probably', 'earlier', 'station', 'think']",ham
"['yo', 'dude', 'guess', 'got', 'arrested', 'day']",ham
"['hi', '07734396839', 'ibh', 'customer', 'loyalty', 'offer', 'new', 'nokia6600', 'mobile', '10', 'txtauction', 'txt', 'word', 'start', '81151', 'get', '4t']",spam
"['burger', 'king', 'wanna', 'play', 'footy', 'top', 'stadium', 'get', '2', 'burger', 'king', '1st', 'sept', 'go', 'large', 'super', 'coca', 'cola', 'walk', 'winner']",spam
"['dont', 'know', 'come', 'ask', 'question', 'like', 'dont', 'mistake']",ham
"['late', 'need', 'go', 'n', 'get', 'da', 'laptop']",ham
"['trust', 'even']",ham
"['eat', 'old', 'airport', 'road', '630', 'oredi', 'got', 'lot', 'pple']",ham
"['tell', 'female', 'v', 'throwing', 'deciding', 'get']",ham
"['private', '2003', 'account', 'statement', 'show', '800', 'un', 'redeemed', 'point', 'call', '08719899230', 'identifier', 'code', '41685', 'expires', '07', '11', '04']",spam
"['dint', 'slept', 'afternoon']",ham
"['glad', 'talking']",ham
"['enjoy', 'ur', 'life', 'good', 'night']",ham
"['gonna', 'go', 'get', 'taco']",ham
"['gent', 'trying', 'contact', 'last', 'weekend', 'draw', 'show', '1000', 'prize', 'guaranteed', 'call', '09064012160', 'claim', 'code', 'k52', 'valid', '12hrs', '150ppm']",spam
"['lt', 'gt', 'pple', 'marry', 'lover', 'becz', 'hav', 'gud', 'undrstndng', 'dat', 'avoids', 'problem', 'sent', 'dis', '2', 'u', 'u', 'wil', 'get', 'gud', 'news', 'friday', 'person', 'like', 'tomorrow', 'best', 'day', 'life', 'dont', 'break', 'chain', 'break', 'suffer', 'send', 'lt', 'gt', 'frnds', 'lt', 'gt', 'min', 'whn', 'u', 'read']",ham
"['yes', 'innocent', 'fun']",ham
"['1', 'thing', 'change', 'sentence', 'want', '2', 'concentrate', 'educational', 'career', 'im', 'leaving']",ham
"['u', 'say', 'leh', 'course', 'nothing', 'happen', 'lar', 'say', 'v', 'romantic', 'jus', 'bit', 'lor', 'thk', 'e', 'nite', 'scenery', 'nice', 'leh']",ham
"['message', 'responce', 'happend']",ham
"['career', 'tel', 'added', 'u', 'contact', 'indyarocks', 'com', 'send', 'free', 'sm', 'remove', 'phonebook', 'sm', 'lt', 'gt']",ham
"['said', 'u', 'mind', 'go', 'bedroom', 'minute', 'ok', 'sed', 'sexy', 'mood', 'came', '5', 'minuts', 'latr', 'wid', 'cake', 'n', 'wife']",ham
"['sent', 'ur', 'email', 'id', 'soon']",ham
"['okie', 'thanx']",ham
"['co', 'shopping', 'wif', 'darren', 'jus', 'n', 'called', '2', 'ask', 'wat', 'present', 'wan', 'lor', 'started', 'guessing', 'wif', 'n', 'finally', 'guessed', 'darren', 'lor']",ham
"['dear', 'voucher', 'holder', 'claim', 'week', 'offer', 'pc', 'please', 'go', 'http', 'www', 'e', 'tlp', 'co', 'uk', 'reward', 't', 'c', 'apply']",spam
"['pa', 'tell', 'went', 'bath']",ham
['ok'],ham
"['thought', 'bout', 'drink', 'tap', 'spile', 'seven', 'pub', 'gas', 'st', 'broad', 'st', 'canal', 'ok']",ham
"['urgent', 'trying', 'contact', 'u', 'today', 'draw', 'show', '2000', 'prize', 'guaranteed', 'call', '09066358361', 'land', 'line', 'claim', 'y87', 'valid', '12hrs']",spam
"['fine', 'got', 'enough', 'bud', 'last', 'night', 'least']",ham
"['buzzzz', 'grin', 'buzz', 'as', 'buzz', 'chest', 'buzz', 'cock', 'keep', 'phone', 'vibrator', 'feel', 'shake']",ham
"['aldrine', 'rakhesh', 'ex', 'rtm', 'pls', 'call', 'urgent']",ham
"['long', 'time', 'remember', 'today']",ham
"['motivate', 'behind', 'every', 'darkness', 'shining', 'light', 'waiting', 'find', 'behind', 'every', 'best', 'friend', 'always', 'trust', 'love', 'bslvyl']",ham
"['see', 'shadow', 'get', 'early', 'spring', 'yay']",ham
"['class', 'holla', 'later']",ham
"['first', 'time', 'dhoni', 'rock']",ham
"['think', 'steyn', 'surely', 'get', 'one', 'wicket']",ham
"['cant', 'pick', 'phone', 'right', 'pls', 'send', 'message']",ham
"['send', 'resume']",ham
"['dad', 'back', 'ph']",ham
"['hey', 'mate', 'hows', 'u', 'honey', 'u', 'ave', 'good', 'holiday', 'gimmi', 'de', 'go', 'x']",ham
"['ill', 'obey']",ham
"['congratulation', 'ur', 'awarded', 'either', 'yr', 'supply', 'cd', 'virgin', 'record', 'mystery', 'gift', 'guaranteed', 'call', '09061104283', 't', 'c', 'www', 'smsco', 'net', '1', '50pm', 'approx', '3mins']",spam
"['sry', 'da', 'jst', 'nw', 'came', 'home']",ham
"['studying', 'free', 'next', 'weekend']",ham
"['planned', 'yet', 'going', 'join', 'company', 'jan', '5', 'know', 'happen']",ham
"['tessy', 'pls', 'favor', 'pls', 'convey', 'birthday', 'wish', 'nimya', 'pls', 'dnt', 'forget', 'today', 'birthday', 'shijas']",ham
"['got', 'tea', 'sure', 'flavour']",ham
"['havent', 'mu', 'ask', 'u', '1st', 'wat', 'meet', '4', 'lunch', 'den', 'u', 'n', 'meet', 'already', 'lor', 'u', 'wan', '2', 'go', 'ask', 'da', 'ge', '1st', 'confirm', 'w', 'asap']",ham
"['merry', 'christmas', 'u', 'annie']",ham
"['wah', 'lucky', 'man', 'save', 'money', 'hee']",ham
"['january', 'male', 'sale', 'hot', 'gay', 'chat', 'cheaper', 'call', '08709222922', 'national', 'rate', '1', '5p', 'min', 'cheap', '7', '8p', 'min', 'peak', 'stop', 'text', 'call', '08712460324', '10p', 'min']",spam
"['u', 'think', 'girl', 'propose', 'u', 'today', 'seing', 'ur', 'bloody', 'funky', 'shit', 'fucking', 'face', 'asssssholeeee']",ham
"['6', 'ft', 'good', 'combination']",ham
"['bluray', 'player']",ham
"['anyway', 'many', 'good', 'evening', 'u']",ham
"['minor', 'shindig', 'place', 'later', 'tonight', 'interested']",ham
"['height', 'oh', 'shit', 'situation', 'guy', 'throw', 'luv', 'letter', 'gal', 'fall', 'brother', 'head', 'who', 'gay']",ham
"['ok', 'thanx']",ham
"['friendship', 'poem', 'dear', 'dear', 'u', 'r', 'near', 'hear', 'dont', 'get', 'fear', 'live', 'cheer', 'tear', 'u', 'r', 'always', 'dear', 'gud', 'ni8']",ham
"['babe', 'talking', 'think', 'good', 'boy', 'missing', 'love']",ham
"['hello', 'got', 'st', 'andrew', 'boy', 'long', 'way', 'cold', 'keep', 'posted']",ham
"['turn', 'stereo', 'love', 'mi', 'phone', 'unknown', 'album']",ham
"['basket', 'gettin', 'full', 'might', 'tonight']",ham
"['congratulation', 'ur', 'awarded', 'either', '500', 'cd', 'gift', 'voucher', 'free', 'entry', '2', '100', 'weekly', 'draw', 'txt', 'music', '87066', 'tncs', 'www', 'ldew', 'com1win150ppmx3age16']",spam
"['tick', 'tick', 'tick', 'babe']",ham
"['wat', 'time', 'u', 'wan', '2', 'meet', 'later']",ham
"['many', 'company', 'tell', 'language']",ham
"['dont', 'know', 'oh']",ham
"['lmao', 'fun']",ham
"['one', 'best', 'dialogue', 'cute', 'reltnship', 'wen', 'die', 'dont', 'come', 'near', 'body', 'bcoz', 'hand', 'may', 'come', '2', 'wipe', 'ur', 'tear', 'time', 'gud', 'ni8']",ham
"['sch', 'fr', '4', '6', 'dun', 'haf', 'da', 'book', 'sch', 'home']",ham
"['knew', 'u', 'slept', 'v', 'late', 'yest', 'wake', 'late']",ham
"['hey', 'rite', 'u', 'put', '10', 'evey', 'mnth']",ham
"['wait', 'cornwall', 'hope', 'tonight', 'bad', 'well', 'rock', 'night', 'shite', 'anyway', 'going', 'kip', 'good', 'night', 'speak', 'soon']",ham
"['brainless', 'baby', 'doll', 'vehicle', 'sariyag', 'drive', 'madoke', 'barolla']",ham
"['fair', 'enough', 'anything', 'going']",ham
"['dont', 'pick', 'call', 'something', 'important', 'tell', 'hrishi']",ham
"['free', 'ringtone', 'text', 'first', '87131', 'poly', 'text', 'get', '87131', 'true', 'tone', 'help', '0845', '2814032', '16', '1st', 'free', 'tone', '3x', '150pw', 'e', 'nd', 'txt', 'stop']",spam
"['almost', 'see', 'u', 'sec']",ham
"['good', 'morning', 'princess', 'great', 'day']",ham
"['hmmm', 'thk', 'sure', 'got', 'time', 'hop', 'ard', 'ya', 'go', '4', 'free', 'abt', 'muz', 'call', 'u', 'discus', 'liao']",ham
"['meeting', 'ü', 'rite', 'go', 'home', 'lor', 'ü', 'dun', 'feel', 'like', 'comin', 'ok']",ham
"['think', 'rule', 'tamilnadu', 'tough', 'people']",ham
"['people', 'dogging', 'area', 'call', '09090204448', 'join', 'like', 'minded', 'guy', 'arrange', '1', '1', 'evening', '1', '50', 'minapn', 'ls278bb']",spam
"['u', 'ask', 'next', 'sat', 'make', 'ok', 'lor']",ham
"['win', 'winner', 'mr', 'foley', 'ipod', 'exciting', 'prize', 'soon', 'keep', 'eye', 'ur', 'mobile', 'visit', 'www', 'win', '82050', 'co', 'uk']",spam
"['guess', 'could', 'good', 'excuse', 'lol']",ham
"['haiyoh', 'maybe', 'hamster', 'jealous', 'million']",ham
"['paying', 'attention']",ham
"['take', 'major', 'role', 'community', 'outreach', 'rock', 'mel']",ham
"['ok', 'feel', 'like', 'john', 'lennon']",ham
"['see', 'cup', 'coffee', 'animation']",ham
"['already', 'back', 'home', 'probably']",ham
"['good', 'movie', 'ok', 'leave', 'hourish']",ham
"['sister', 'cleared', 'two', 'round', 'birla', 'soft', 'yesterday']",ham
"['tried', 'call', 'reply', 'sm', 'video', 'mobile', '750', 'min', 'unlimited', 'text', 'free', 'camcorder', 'reply', 'call', '08000930705']",spam
"['hope', 'pee', 'burn', 'tonite']",ham
"['glad', 'following', 'dream']",ham
"['leaving', 'yet', 'ok', 'lor', 'go', 'elsewhere', 'n', 'eat', 'u', 'thk']",ham
"['nice', 'line', 'said', 'broken', 'heart', 'plz', 'cum', '1', 'time', 'infront', 'wise', 'trust', 'u', 'good', '9t']",ham
"['message', 'sent', 'askin', 'lt', 'gt', 'dollar', 'shoul', 'pay', 'lt', 'gt', 'lt', 'gt']",ham
"['happy', 'new', 'year', 'hope', 'good', 'semester']",ham
"['doesnt', 'make', 'sense', 'take', 'unless', 'free', 'need', 'know', 'wikipedia', 'com']",ham
"['u', 'outbid', 'simonwatson5120', 'shinco', 'dvd', 'plyr', '2', 'bid', 'visit', 'sm', 'ac', 'smsrewards', '2', 'end', 'bid', 'notification', 'reply', 'end']",spam
"['yeah', 'still', 'give', 'ride']",ham
"['total', 'video', 'converter', 'free', 'download', 'type', 'google', 'search']",ham
"['hey', 'mr', 'going', 'sea', 'view', 'couple', 'gay', 'mean', 'game', 'give', 'bell', 'ya', 'finish']",ham
"['chile', 'please', 'lt', 'decimal', 'gt', 'hour', 'drive', 'come', 'time', 'subletting', 'feb', 'april', 'audition', 'season']",ham
"['dizzamn', 'aight', 'ask', 'suitemates', 'get', 'back']",ham
"['like', 'dis', 'sweater', 'fr', 'mango', 'size', 'already', 'irritating']",ham
"['sir', 'need', 'axis', 'bank', 'account', 'bank', 'address']",ham
"['man', 'bus', 'slow', 'think', 'gonna', 'get']",ham
"['wn', 'u', 'r', 'hurt', 'prsn', 'close', '2', 'u', 'fight', 'wit', 'dem', 'coz', 'somtimes', 'dis', 'fight', 'save', 'relation', 'bt', 'quiet', 'leaf', 'nothin', 'relation', 'gud', 'eveb']",ham
"['remind', 'get', 'shall']",ham
"['orange', 'customer', 'may', 'claim', 'free', 'camera', 'phone', 'upgrade', 'loyalty', 'call', '0207', '153', '9996', 'offer', 'end', '14thmarch', 'c', 'apply', 'opt', 'availa']",spam
"['carlos', 'took', 'leave', 'minute']",ham
"['7', 'esplanade', 'ü', 'mind', 'giving', 'lift', 'co', 'got', 'car', 'today']",ham
"['play', 'w', 'computer', 'aiyah', 'tok', '2', 'u', 'lor']",ham
"['search', '4', 'happiness', '1', 'main', 'source', 'unhappiness', 'accept', 'life', 'way', 'come', 'u', 'find', 'happiness', 'every', 'moment', 'u', 'live']",ham
"['u', 'r', 'subscribed', '2', 'textcomp', '250', 'wkly', 'comp', '1st', 'wk', 'free', 'question', 'follows', 'subsequent', 'wks', 'charged', '150p', 'msg', '2', 'unsubscribe', 'txt', 'stop', '2', '84128', 'custcare', '08712405020']",spam
"['guaranteed', '1000', 'cash', '2000', 'prize', 'claim', 'yr', 'prize', 'call', 'customer', 'service', 'representative', '08714712379', '10am', '7pm', 'cost', '10p']",spam
"['hello', 'site', 'download', 'song', 'urgent', 'pls']",ham
"['cool', 'come', 'havent', 'wined', 'dined']",ham
"['pathaya', 'enketa', 'maraikara', 'pa']",ham
"['aight', 'head']",ham
"['lol', 'always', 'convincing']",ham
"['juz', 'go', 'google', 'n', 'search', '4', 'qet']",ham
"['thats', 'cool', 'day']",ham
"['creepy', 'crazy']",ham
"['let', 'ur', 'heart', 'ur', 'compass', 'ur', 'mind', 'ur', 'map', 'ur', 'soul', 'ur', 'guide', 'u', 'never', 'loose', 'world', 'gnun', 'sent', 'via', 'way2sms', 'com']",ham
"['alright', 'tyler', 'got', 'minor', 'crisis', 'home', 'sooner', 'thought', 'asap']",ham
"['aight', 'ill', 'get', 'fb', 'couple', 'minute']",ham
"['movie', 'laptop']",ham
"['pls', 'dont', 'restrict', 'eating', 'anythin', 'like', 'next', 'two', 'day']",ham
"['want', 'funk', 'ur', 'fone', 'weekly', 'new', 'tone', 'reply', 'tones2u', '2', 'text', 'www', 'ringtones', 'co', 'uk', 'original', 'n', 'best', 'tone', '3gbp', 'network', 'operator', 'rate', 'apply']",spam
"['k', 'sure', 'consent', 'form', 'v']",ham
"['hello', 'news', 'job', 'making', 'wait', 'fifth', 'week', 'yeah', 'im', 'woozles', 'weasel', 'exeter', 'still', 'home', '3']",ham
"['still', 'coming', 'tonight']",ham
"['playng', '9', 'door', 'game', 'gt', 'racing', 'phone', 'lol']",ham
"['message', 'phone', 'holding']",ham
"['tirupur', 'call', 'da']",ham
"['part', 'initiate', 'understand']",ham
"['ur', 'balance', '600', 'next', 'question', 'complete', 'landmark', 'big', 'bob', 'b', 'barry', 'c', 'ben', 'text', 'b', 'c', '83738', 'good', 'luck']",spam
"['big', 'brother', 'really', 'scraped', 'barrel', 'shower', 'social', 'misfit']",ham
"['tried', 'call', 'reply', 'sm', 'video', 'mobile', '750', 'min', 'unlimited', 'text', 'free', 'camcorder', 'reply', 'call', '08000930705', 'del', 'thurs']",spam
