Message,Label
urgent trying contact u today draw show 800 prize guaranteed call 09050003091 land line claim c52 valid12hrs,1
nowadays people notixiquating laxinorficated opportunity bambling entropication ever oblisingately opted ur book masteriastering amplikater fidalfication champlaxigating think atrocious wotz ur opinion junna,0
god picked flower dippeditinadew lovingly touched itwhichturnedinto u gifted tomeandsaid friend 4u,0
sorry flaked last night shit seriously goin roommate tonight,0
free give otherwise nalla adi entey nattil kittum,0
shit surprised went spent evening french guy met town fooled around bit let fuck,0
havent got da topic yet rite,0
carlos say pick later yeah set,0
fyi usf swing room whenever,0
wish thing different wonder able show much value pls continue brisk walk drug without askin please find thing laugh love dearly,0
yetunde class run water make ok pls,0
hi hope good day better night,0
number vivek,0
hi 07734396839 ibh customer loyalty offer new nokia6600 mobile 10 txtauction txt word start 81151 get 4t,1
pay lt decimal gt lakh,0
try get lost fact tee hee,0
great comedy cant stop laughing da,0
urgent last weekend draw show 1000 cash spanish holiday call 09050000332 claim c rstm sw7 3 150ppm,1
eh u remember 2 spell name yes v naughty make v wet,0
play w computer aiyah tok 2 u lor,0
09066362231 urgent mobile 07xxxxxxxxx 2 000 bonus caller prize 02 06 03 2nd attempt reach call 09066362231 asap,1
aight set free think could text blake address occurs quite sure thought,0
good morning dear great amp successful day,0
dont think need yellow card uk travel ask someone gone lt gt buck,0
1 reach home call,0
lt gt g saw day ago guy want sell wifi lt gt 3g lt gt blanked,0
got new job bar airport satsgettin 4 47per hour mean lie keep touch,0
kallis dismissial 2nd test,0
wonder co dun rem seeing silver car thk saw black one,0
message food,0
ok watching tv,0
think u wrong number,0
pizza u want,0
ran younger man make pretty baby together,0
ou guaranteed latest nokia phone 40gb ipod mp3 player 500 prize txt word collect 83355 ibhltd ldnw15h 150p mtmsgrcvd18,1
lol hot air balloon,0
long time remember today,0
4 let go bill miller,0
customer service annoncement new year delivery waiting please call 07046744435 arrange delivery,1
haha thinkin,0
wanna gym harri,0
still otside le u come 2morrow maga,0
already sabarish asked go,0
good morning princess,0
forwarded 88877 free entry 250 weekly comp send word enter 88877 18 c www textcomp com,1
surely dont forgot come always touch,0
drive read need write,0
know god created gap finger one made come amp fill gap holding hand love,0
ok ok ok whats ur today plan,0
fuck cedar key fuck come anyway tho,0
aiyah sorry lor watch tv watch forgot 2 check phone,0
hi missed call mumhas beendropping red wine theplace adress,0
call 08702490080 tell u 2 call 09066358152 claim 5000 prize u 2 enter ur mobile personal detail prompt careful,1
im snowboarding trip wondering planning get everyone together befor go meet greet kind affair cheer,0
getting touch folk waiting company txt back name age opt enjoy community 150p sm,1
u fix teeth asap ok take care,0
aathi dear,0
k fyi back parent place south tampa might need deal somewhere else,0
sm service inclusive text credit pls goto www comuk net login 3qxj9 unsubscribe stop extra charge help 08702840625 comuk 220 cm2 9ae,1
going write ccna exam week,0
hey next sun 1030 basic yoga course bugis go pilate intro next sat tell time r free,0
every day use sleep lt gt,0
haha yeah 2 oz kind shitload,0
big chic common declare,0
ask around lot term mids,0
fine imma get drink somethin want come find,0
tuition 330 hm go 1120 1205 one mind,0
specialisation work slave labor look month sha co shakara 4 beggar,0
certainly put thing perspective something like happens,0
meeting ü rite go home lor ü dun feel like comin ok,0
much better thanks lol,0
tomorrow onwards eve 6 3 work,0
contacted dating service someone know find call land line 09050000928 pobox45w2tg150p,1
love ya try budget money better babe gary would freak knew,0
ok way railway,0
shit babe thasa bit messed yeh shudvetold u urgran know neway illspeak 2 u2moro wen im asleep,0
wat r u busy wif work,0
get second half message,0
gudnite tc practice going,0
reach ard 20 min ok,0
bangbabes ur order way u receive service msg 2 download ur content u goto wap bangb tv ur mobile internet service menu,1
mm way railway,0
leave,0
yo carlos friend already asking working weekend,0
please call customer service representative 0800 169 6031 10am 9pm guaranteed 1000 cash 5000 prize,1
sell ton coin sell coin someone thru paypal voila money back life pocket,0
went attend another two round today still reach home,0
board working fine issue overheating also reslove still software inst pending come around 8 clock,0
change window logoff sound,0
love u 2 little pocy bell sorry love u,0
lol happens vega stay vega,0
dare change ring,0
shop till u drop either 10k 5k 500 cash 100 travel voucher call 09064011000 ntt po box cr01327bt fixedline cost 150ppm mobile vary,1
entered cabin pa said happy b day bos felt special askd 4 lunch lunch invited apartment went,0
damn poor zac stand chance,0
ugh hopefully asus ppl dont randomly reformat,0
yes saw message,0
nvm ok,0
whore unbelievable,0
chosen receive 350 award pls call claim number 09066364311 collect award selected receive valued mobile customer,1
dont talk ever ok word,0
yup thk u oso boring wat,0
march ending ready call sure problem capital never complete far work lady,0
dare stupid wont tell anything hear wont talk,0
e msg jus u said thanks gift,0
meeting call later,0
neft transaction reference number lt gt r lt decimal gt credited beneficiary account lt gt lt time gt lt gt,0
cool ta luv v tired 2 cause doin load planning wk got social service inspection nursery take care spk sn x,0
ya knw u vl giv ok thanks kano anyway enjoy wit ur family wit 1st salary,0
glad following dream,0
hope good week checking,0
fancy shag interested sextextuk com txt xxuk suzy 69876 txts cost 1 50 per msg tncs website x,1
reason spoken year anyways great week best exam,0
time coming,0
haha okay today weekend leh,0
might go 2 sch yar e salon v boring,0
hmm ill think ok forgiven,0
juz havent woke bit blur blur dad went liao cant cum oso,0
may call later pls,0
ta job available let know please co really need start working,0
make girl happy difficult make girl happy u need 1 friend 2 companion 3 lover 4 chef lt gt good listener lt gt organizer lt gt good boyfriend lt gt clean lt gt sympathetic lt gt athletic lt gt warm lt gt courageous lt gt determined lt gt true lt gt dependable lt gt intelligent lt gt psychologist lt gt pest exterminator lt gt psychiatrist lt gt healer lt gt stylist lt gt driver aaniye pudunga venaam,0
goodmorning today late lt decimal gt min,0
1 nokia tone 4 ur mob every week txt nok 87021 1st tone free get txtin tell ur friend 150p tone 16 reply hl 4info,1
people game mall iouri kaila,0
dont worry guess busy,0
sparkling shopping break 45 per person call 0121 2025050 visit www shortbreaks org uk,1
jus hope true missin co really missin done anything feel guilty yet,0
performance award calculated every two month current one month period,0
boy late 2 home father power frndship,0
joy father john john ____ joy father u an th hav lt gt iq ti ia question try answer,0
u wana see,0
see prolly yeah,0
oic saw tot din c found group liao,0
fuck babe happened come never came back,0
pick,0
goldviking 29 inviting friend reply yes 762 762 see www sm ac u goldviking stop send stop frnd 62468,1
played smash bros lt gt religiously,0
remember day,0
smile right go world wonder smiling think crazy keep away grin,0
seriously tell exact word right,0
sorry meeting call later,0
double min double txt 1 2 price linerental latest orange bluetooth mobile call mobileupd8 latest offer 08000839402 call2optout lf56,1
camera awarded sipix digital camera call 09061221066 fromm landline delivery within 28 day,1
congrats kano whr treat maga,0
freemsg fav xmas tone reply real,1
hey mate spoke mag people deliver end month deliver 24th sept talk later,0
wuld without baby thought alone mite break wanna go crazy everyboy need lady xxxxxxxx,0
urgent important information 02 user today lucky day 2 find log onto http www urawinner com fantastic surprise awaiting,1
want please inside outside bedroom,0
win 200 shopping spree every week starting 2 play text store 88039 skilgme tscs08714740323 1winawk age16 1 50perweeksub,1
movie theatre go watch unlimited movie pay,0
private 2003 account statement 07808247860 show 800 un redeemed point call 08719899229 identifier code 40411 expires 06 11 04,1
hey darlin pick u college u tell wen 2 mt love pete xx,0
think two still need get cash def ready 9,0
yet ya sapna aunty manege day hogidhe chinnu full weak swalpa black agidhane,0
goodnight sleep well da please take care pa please,0
whats house beer,0
taking half day leave bec well,0
ryder unsold gibbs,0
yeah try scrounge something,0
please reserve ticket saturday eve chennai thirunelvali tirunelvali chennai sunday eve already see net ticket available want book ticket tackle,0
wanna art,0
said anything wrong sorry de,0
jokin oni lar ü busy wun disturb ü,0
house maid murderer coz man murdered lt gt th january public holiday govt instituitions closed including post office understand,0
